V1,V2,V3
9.5,58.6346560846561,-452.614562988281
9.56755319148936,58.6346560846561,-469.324554443359
9.63510638297872,58.6346560846561,-467.734558105469
9.70265957446808,58.6346560846561,-465.584564208984
9.77021276595745,58.6346560846561,-458.894561767578
9.83776595744681,58.6346560846561,-413.017517089844
9.90531914893617,58.6346560846561,-462.627502441406
9.97287234042553,58.6346560846561,-447.45751953125
10.0404255319149,58.6346560846561,-407.407501220703
10.1079787234043,58.6346560846561,-347.367492675781
10.1755319148936,58.6346560846561,-294.257507324219
10.243085106383,58.6346560846561,-264.917510986328
10.3106382978723,58.6346560846561,-224.36750793457
10.3781914893617,58.6346560846561,-208.492889404297
10.4457446808511,58.6346560846561,-164.732879638672
10.5132978723404,58.6346560846561,-141.072875976562
10.5808510638298,58.6346560846561,-123.302879333496
10.6484042553192,58.6346560846561,-106.982879638672
10.7159574468085,58.6346560846561,-98.4828796386719
10.7835106382979,58.6346560846561,-81.1828842163086
10.8510638297872,58.6346560846561,-69.9028854370117
10.9186170212766,58.6346560846561,-48.7944984436035
10.986170212766,58.6346560846561,-67.8644943237305
11.0537234042553,58.6346560846561,-56.8744964599609
11.1212765957447,58.6346560846561,-30.3544979095459
11.188829787234,58.6346560846561,-4.37449789047241
11.2563829787234,58.6346560846561,24.2855014801025
11.3239361702128,58.6346560846561,42.3255004882812
11.3914893617021,58.6346560846561,78.2055053710938
11.4590425531915,58.6346560846561,97.0721817016602
11.5265957446809,58.6346560846561,89.2321853637695
11.5941489361702,58.6346560846561,141.292175292969
11.6617021276596,58.6346560846561,129.56217956543
11.7292553191489,58.6346560846561,91.3421859741211
11.7968085106383,58.6346560846561,117.262184143066
11.8643617021277,58.6346560846561,135.192184448242
11.931914893617,58.6346560846561,114.522178649902
11.9994680851064,58.6346560846561,120.178657531738
12.0670212765957,58.6346560846561,150.308654785156
12.1345744680851,58.6346560846561,192.328659057617
12.2021276595745,58.6346560846561,135.408660888672
12.2696808510638,58.6346560846561,70.0386505126953
12.3372340425532,58.6346560846561,66.0586547851562
12.4047872340426,58.6346560846561,65.5486526489258
